-3.754126236254450522e+00 -3.965713722488867887e+00 2.000000000000000000e+00
-2.814571938070638435e+00 -4.710744652995693116e+00 2.000000000000000000e+00
-1.543911739195765964e+00 -1.934923700612952047e+00 2.000000000000000000e+00
9.238176736851628768e-01 -6.722950378798895343e+00 2.000000000000000000e+00
-1.336736339955059361e+00 -5.988013901280178075e+00 2.000000000000000000e+00
-3.526848168142549422e+00 2.392567238386429374e-01 2.000000000000000000e+00
-3.942107496014225276e+00 -1.321442801982320336e+00 2.000000000000000000e+00
-3.418279158269270646e+00 -2.277063339501248063e+00 2.000000000000000000e+00
-3.205675222569405403e+00 -9.285666009712784330e+00 2.000000000000000000e+00
-3.868799982062244958e+00 -5.838361236671262944e+00 2.000000000000000000e+00
-2.611991763453705317e+00 -4.868650751466563342e+00 2.000000000000000000e+00
-2.613241554561002822e+00 -6.500388194628463623e-01 2.000000000000000000e+00
-4.485160518018796338e+00 -3.805911606041138651e+00 2.000000000000000000e+00
-2.766759296239700294e+00 -4.161358300379678354e+00 2.000000000000000000e+00
-4.124047091507533125e+00 -6.222972469455072542e+00 2.000000000000000000e+00
-6.737625616270405793e+00 -2.655802851373517015e+00 2.000000000000000000e+00
-3.267919103347161958e+00 -2.802149345913262035e+00 2.000000000000000000e+00
-2.417295848850142370e+00 -5.820086626844038769e-01 2.000000000000000000e+00
-6.278705129056039169e+00 -1.211829065718739162e+00 2.000000000000000000e+00
-5.059255541253182997e+00 -4.579393238312494674e+00 2.000000000000000000e+00
7.830289602086804024e-01 -5.151726567258521960e+00 2.000000000000000000e+00
9.328899415244249482e-01 -2.486084556073762108e+00 2.000000000000000000e+00
-2.549014278811690293e+00 -4.840546687331638509e+00 2.000000000000000000e+00
-4.349212913429266081e+00 -1.732921169192699340e+00 2.000000000000000000e+00
-2.972555597085842827e+00 -8.005123244898872947e-01 2.000000000000000000e+00
-3.665754575090992340e+00 -6.594076377849065196e+00 2.000000000000000000e+00
-4.290687295419830072e+00 -1.413431020143333328e+00 2.000000000000000000e+00
-1.880887253735489040e+00 -2.626888737820826325e+00 2.000000000000000000e+00
-3.643027846854446583e+00 -2.686971115067292804e+00 2.000000000000000000e+00
-2.689895340433714921e+00 2.475753293141895739e-01 2.000000000000000000e+00
-6.065616635912721932e+00 -4.413499987227283761e+00 2.000000000000000000e+00
-4.213469860915086684e+00 -8.516163801502227848e-01 2.000000000000000000e+00
-1.916889442861017923e+00 -5.176223751333370870e+00 2.000000000000000000e+00
-5.707889055990196248e-01 -1.911653111924130455e+00 2.000000000000000000e+00
-4.992069801881987345e+00 -5.926412812924994888e-01 2.000000000000000000e+00
-2.187215832888442790e-01 -3.674737867776081579e+00 2.000000000000000000e+00
-3.022327505950138882e+00 -1.569673866356576575e+00 2.000000000000000000e+00
-3.145189127854870925e+00 -2.095822311348447542e+00 2.000000000000000000e+00
-4.516959728934928364e+00 1.024747897960143206e-02 2.000000000000000000e+00
2.076677670040782964e-01 -3.059804449829244266e+00 2.000000000000000000e+00
-3.734636379049352861e+00 -2.539294033803409345e+00 2.000000000000000000e+00
-4.658638907346976055e+00 -4.565706053929514674e+00 2.000000000000000000e+00
-1.075169992189142443e+00 -4.257457361520854633e+00 2.000000000000000000e+00
-1.516519176753194920e-01 -4.503856998630066499e+00 2.000000000000000000e+00
-1.406290357026614757e+00 -3.328472643083122406e+00 2.000000000000000000e+00
-2.738420321648664668e+00 3.094406774166179375e+00 2.000000000000000000e+00
-1.532751361608233109e+00 -1.411438128444964413e+00 2.000000000000000000e+00
-6.345466640421988380e+00 -2.816089856969777649e+00 2.000000000000000000e+00
-1.461348902768627056e+00 -5.773479223902020507e+00 2.000000000000000000e+00
-4.621267622092924299e+00 2.449045818606581548e+00 2.000000000000000000e+00
-2.414536972538446680e+00 -2.586953948275145798e+00 2.000000000000000000e+00
-2.420160769075205387e+00 -2.158292905712357879e+00 2.000000000000000000e+00
-3.600495675802977580e+00 -2.438858015793065270e+00 2.000000000000000000e+00
-2.504179647755311322e+00 -2.497850177565038798e+00 2.000000000000000000e+00
-5.553207575739092405e+00 -6.250996214186444355e+00 2.000000000000000000e+00
-2.028287370891290742e+00 1.582582994522265807e+00 2.000000000000000000e+00
-7.058175058278961522e+00 -4.801109523890605857e+00 2.000000000000000000e+00
-1.132868847979727978e+00 -2.587264394058695682e+00 2.000000000000000000e+00
-3.240118405776788890e+00 -3.084379069954482855e+00 2.000000000000000000e+00
-6.496151180664258895e+00 -1.876636139348603960e+00 2.000000000000000000e+00
-1.160954941164273890e+00 -2.661320256244010807e-01 2.000000000000000000e+00
-5.973444650309607695e+00 -5.953812852065430761e+00 2.000000000000000000e+00
-5.468059539345309972e+00 -4.625048015266601809e+00 2.000000000000000000e+00
-1.345525850966719839e+00 -3.058049617346387805e-01 2.000000000000000000e+00
-3.727927588827600225e+00 -4.624679298688381124e-01 2.000000000000000000e+00
-2.423769302357712263e+00 -5.241327466864255769e+00 2.000000000000000000e+00
-3.363624397020414047e+00 -4.367101299241191725e+00 2.000000000000000000e+00
-3.533352221743178312e+00 -6.740563095026297802e+00 2.000000000000000000e+00
-4.278753561420277407e+00 -5.383914251861343203e+00 2.000000000000000000e+00
-3.885554344862601539e+00 -6.982066848572276996e+00 2.000000000000000000e+00
9.822228548947595783e-01 -3.808193010032711712e+00 2.000000000000000000e+00
-2.993637206968654318e+00 -3.958221203656008935e+00 2.000000000000000000e+00
-1.592712609103626331e+00 -4.160532410629798505e+00 2.000000000000000000e+00
-5.500398331986231071e+00 -1.413477705444716737e+00 2.000000000000000000e+00
-2.012943108897107258e-01 -2.390821075548102304e+00 2.000000000000000000e+00
-2.399517570112450482e+00 -1.531059019810157906e+00 2.000000000000000000e+00
-1.226553303435611086e+00 -6.197538703247582603e-01 2.000000000000000000e+00
-1.673506403472215132e+00 -1.109827329815365138e+00 2.000000000000000000e+00
5.466675634700726150e-01 -1.738965070333155616e+00 2.000000000000000000e+00
-3.211310759917494373e+00 -7.328878294704368024e+00 2.000000000000000000e+00
-7.262818052447008732e-01 -5.306806707832397052e+00 2.000000000000000000e+00
-1.251489120855824311e-01 -3.722298040261579288e+00 2.000000000000000000e+00
-2.389362152794964000e+00 -5.884018582493122373e+00 2.000000000000000000e+00
-2.545504520851110897e+00 -1.472812923193721923e+00 2.000000000000000000e+00
-4.166124687672954963e+00 4.100269515338230697e-01 2.000000000000000000e+00
-2.507620739516218666e+00 -6.184956998600847911e+00 2.000000000000000000e+00
-6.065340285023491873e+00 -5.253515760168619764e+00 2.000000000000000000e+00
-3.006522657844794999e+00 -5.357829394024324898e+00 2.000000000000000000e+00
4.925095946590922757e-01 -5.623218479906379130e+00 2.000000000000000000e+00
-2.661582668395823692e+00 -4.609459794544466860e+00 2.000000000000000000e+00
-3.273440884820687735e+00 -2.255282028256224702e+00 2.000000000000000000e+00
-5.541241357309054649e+00 -3.076922202203522083e+00 2.000000000000000000e+00
-7.582243815534748244e-01 -3.387602335451961100e+00 2.000000000000000000e+00
4.440468389282723471e-01 -1.991459435237452169e+00 2.000000000000000000e+00
-7.476642853914051479e+00 -6.560490512345316105e-01 2.000000000000000000e+00
-6.707852634095884170e+00 -1.336328824865193221e+00 2.000000000000000000e+00
-3.866310491894751955e+00 5.016878721928146767e+00 3.000000000000000000e+00
-3.413566938839971865e+00 4.161914986162259744e+00 3.000000000000000000e+00
-1.441790187493674713e+00 4.202257531834874271e-02 3.000000000000000000e+00
-5.280262985486038119e+00 4.675294366338991203e+00 3.000000000000000000e+00
-4.646804141888376094e+00 3.966438515325196867e-01 3.000000000000000000e+00
-1.721348669787972296e+00 1.174187448031887016e+00 3.000000000000000000e+00
-2.314002410831545120e+00 5.261694443427098022e+00 3.000000000000000000e+00
-2.375495915515440259e+00 4.840865281211940818e+00 3.000000000000000000e+00
-2.315009262152988967e+00 6.147477416034157649e+00 3.000000000000000000e+00
-5.172355039486834727e+00 1.071678800241151697e+00 3.000000000000000000e+00
2.385332257416224344e+00 2.322751262338455192e+00 3.000000000000000000e+00
1.245164546223474389e+00 2.429888043244043949e-01 3.000000000000000000e+00
-4.600163101499036955e+00 3.801291095213389593e+00 3.000000000000000000e+00
-3.248522183252832818e+00 4.660871058436001135e+00 3.000000000000000000e+00
-1.456953321153713121e+00 1.455616206803954427e+00 3.000000000000000000e+00
-1.652205125903905225e+00 2.500405974464674497e+00 3.000000000000000000e+00
-1.977642689777368235e+00 1.615403890567169265e+00 3.000000000000000000e+00
-4.018565364244639504e+00 3.685860714821133310e+00 3.000000000000000000e+00
1.580332531719439437e-01 4.262554804307862710e+00 3.000000000000000000e+00
-5.587437338249575447e+00 5.734547350292571899e+00 3.000000000000000000e+00
-4.897551940179458718e+00 6.750669179178288459e+00 3.000000000000000000e+00
-1.837187980685456967e+00 2.354537247914395781e+00 3.000000000000000000e+00
-3.926716883075159092e+00 2.853446905125747612e+00 3.000000000000000000e+00
-2.515739928288625471e+00 4.142308317892968716e+00 3.000000000000000000e+00
-1.120951086578865663e+00 1.902182531323582060e+00 3.000000000000000000e+00
-1.970218718994826812e+00 4.354177472934771309e+00 3.000000000000000000e+00
-1.147326470772145557e+00 3.482487554276927355e+00 3.000000000000000000e+00
-8.254069510041411206e+00 3.859842533116438545e+00 3.000000000000000000e+00
-2.807796784767433440e+00 5.111300480881064701e+00 3.000000000000000000e+00
-1.717154371700314597e+00 3.306649555815361907e+00 3.000000000000000000e+00
-2.881945143905257023e+00 4.565537901652410469e+00 3.000000000000000000e+00
-7.060551557963149705e+00 5.883783785855250414e+00 3.000000000000000000e+00
-5.951092327733542575e+00 3.989620941034873081e+00 3.000000000000000000e+00
9.310224344000306296e-01 1.510618449899119309e+00 3.000000000000000000e+00
-4.583128445375052706e+00 6.368267403984868125e+00 3.000000000000000000e+00
-4.076274386025930063e+00 3.419883862415804998e+00 3.000000000000000000e+00
-4.091431803264778289e+00 -5.946868859257703477e-02 3.000000000000000000e+00
-5.935514007656960800e+00 2.197600011003240983e+00 3.000000000000000000e+00
-4.807653039236698511e+00 5.225853231492092910e+00 3.000000000000000000e+00
-2.344355625067735094e+00 8.069228354485101562e+00 3.000000000000000000e+00
-3.204690286813321798e+00 1.886233789324000654e+00 3.000000000000000000e+00
2.744522632637265147e+00 3.167725724975466672e+00 3.000000000000000000e+00
4.855121588735542559e-01 3.827742580456955146e+00 3.000000000000000000e+00
-3.755206605094653316e+00 2.008678049944489175e+00 3.000000000000000000e+00
-9.591869579864296114e-01 2.697601188589682231e+00 3.000000000000000000e+00
-3.245804944336548647e+00 3.508853679557552674e+00 3.000000000000000000e+00
-2.755793461714466819e+00 4.643089672400396495e+00 3.000000000000000000e+00
-3.835476952259934791e+00 4.882195920098344466e+00 3.000000000000000000e+00
-5.320662053376626233e+00 3.178904231766286337e+00 3.000000000000000000e+00
-2.314793705195213658e+00 -6.790796453663947574e-01 3.000000000000000000e+00
-6.272954687660729611e+00 2.343814831135516030e+00 3.000000000000000000e+00
-1.596559569267126832e+00 4.262093270527797628e+00 3.000000000000000000e+00
-3.588634422351928421e+00 4.229201124256499078e+00 3.000000000000000000e+00
8.679859486240411037e-01 3.185292725610839426e+00 3.000000000000000000e+00
-8.308288029351524884e-01 -5.932475677415736115e-01 3.000000000000000000e+00
-9.198983890289249565e-01 4.264860069941108556e+00 3.000000000000000000e+00
-4.478238523076587541e+00 5.844519324999586374e+00 3.000000000000000000e+00
-2.449712408475061665e+00 -8.499844451638347564e-01 3.000000000000000000e+00
-1.793737033228985922e-01 -1.709245254644693013e+00 3.000000000000000000e+00
-3.048479218303584037e+00 6.295889181460461614e+00 3.000000000000000000e+00
-7.005882897079627192e-01 7.034221011101902121e+00 3.000000000000000000e+00
-1.101841326757957429e+00 4.557767632185150575e+00 3.000000000000000000e+00
1.574409758333601417e+00 4.829976666568684962e+00 3.000000000000000000e+00
9.456724849341258121e-02 -1.855717723129211016e-01 3.000000000000000000e+00
-3.078519377922211753e+00 1.239616402272504470e+00 3.000000000000000000e+00
-9.421799205292533230e+00 8.659807544398551826e+00 3.000000000000000000e+00
-1.224380911950574635e+00 4.924940469532847587e+00 3.000000000000000000e+00
-9.201871883774441763e-01 3.930437731796949663e+00 3.000000000000000000e+00
-1.209666840997793535e+00 6.931880006141090789e+00 3.000000000000000000e+00
-3.808171728950253243e+00 3.196615059072927867e+00 3.000000000000000000e+00
-6.967001406905743544e+00 2.665989682096260083e+00 3.000000000000000000e+00
-5.414148760987419706e+00 1.060482787903885171e+00 3.000000000000000000e+00
-3.110991208002610975e+00 2.197513219360494041e+00 3.000000000000000000e+00
-7.984691288088079375e+00 -6.036522967737765200e-01 3.000000000000000000e+00
-6.084606915168015107e+00 3.440898549029260067e+00 3.000000000000000000e+00
-3.779239661640388714e+00 1.474580374129130567e+00 3.000000000000000000e+00
-6.516734406259891088e+00 5.283465183507951579e+00 3.000000000000000000e+00
-2.406027915920514459e+00 1.677230283119564902e+00 3.000000000000000000e+00
-7.286176154612481248e+00 5.313734086469644957e+00 3.000000000000000000e+00
-7.611802710109971670e+00 4.533599454654931193e+00 3.000000000000000000e+00
2.166462269962243781e+00 -1.966493082932077918e+00 3.000000000000000000e+00
-3.172062353727453043e+00 1.587621692462588552e+00 3.000000000000000000e+00
-2.609822437158115793e+00 2.758739973031847814e+00 3.000000000000000000e+00
-2.122609205101497309e+00 7.174615616040929567e+00 3.000000000000000000e+00
-5.362701055724911292e+00 2.326029293681413979e+00 3.000000000000000000e+00
-3.256899746460851564e+00 -1.949912596566325540e-01 3.000000000000000000e+00
-3.035345292513376592e+00 5.962844179954363000e-02 3.000000000000000000e+00
-2.747112454047669683e+00 2.605647220684979004e+00 3.000000000000000000e+00
-3.937219536962198951e+00 6.198422448979452604e+00 3.000000000000000000e+00
-3.513351990248619217e+00 1.923710686007522375e+00 3.000000000000000000e+00
-6.605196614105882880e+00 6.277464673612297652e+00 3.000000000000000000e+00
-1.785253673190018819e+00 2.404638982419415427e+00 3.000000000000000000e+00
-8.560466410209932597e-01 5.140717341341678903e+00 3.000000000000000000e+00
2.868392580262755232e-01 -2.205521487192418917e-01 3.000000000000000000e+00
-3.665760909298096948e+00 6.092185156160731196e+00 3.000000000000000000e+00
-2.038026556492204655e+00 5.492935479450003378e+00 3.000000000000000000e+00
-6.168820082222513435e+00 5.785827873610172922e+00 3.000000000000000000e+00
-2.648464303939538578e+00 6.327162431053229952e+00 3.000000000000000000e+00
-2.507310457013943505e+00 -1.730478324030152670e+00 3.000000000000000000e+00
-3.476435055173995536e+00 3.659345339028909905e+00 3.000000000000000000e+00
